video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,pushblishDayName,durationSecs,tagCount
viZrOnJclY0,StatQuest with Josh Starmer,"Word Embedding and Word2Vec, Clearly Explained!!!","Words are great, but if we want to use them as input to a neural network, we have to convert them to numbers. One of the most popular methods for assigning numbers to words is to use a Neural Network to create Word Embeddings. In this StatQuest, we go through the steps required to create Word Embeddings, and show how we can visualize and validate them. We then talk about one of the most popular Word Embedding tools, word2vec. BAM!!!

Note, this StatQuest assumes that you are already familiar with...
The Basics of how Neural Networks Work: https://youtu.be/CqOfi41LfDw
The Basics of how Backpropagation Works: https://youtu.be/IN2XmBhILt4
How the Softmax function works: https://youtu.be/KpKog-L9veg
How Cross Entropy works: https://youtu.be/6ArSys5qHAU

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
4:25 Building a Neural Network to do Word Embedding
8:18 Visualizing and Validating the Word Embedding
10:42 Summary of Main Ideas
11:44 word2vec
13:36 Speeding up training with Negative Sampling

#StatQuest #word2vec","['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2023-03-13 04:00:23+00:00,140288.0,4015.0,,328.0,PT16M12S,hd,true,Monday,972,5
yOJmPkyyZ18,StatQuest with Josh Starmer,"The AI Buzz, Episode #5: A new wave of AI-based products and the resurgence of personal applications","In this episode, Luca and I talk about Sarah Guo's advice to AI Entrepreneurs, Aligning models to customer needs, Luca's predictions about the future of AI and Programing without Programming, or Automation for Everyone. Also, if you want to learn more, check out our Read Log: https://lightningai.notion.site/The-AI-Buzz-with-Luca-and-Josh-Episode-5-a38f05cd60c1495586997f68930c3096

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest","['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2023-03-07 16:00:08+00:00,8645.0,148.0,,15.0,PT35M57S,hd,false,Tuesday,2157,5
3Bg2XRFOTzg,StatQuest with Josh Starmer,CatBoost Part 2: Building and Using Trees,"Just like we saw in CatBoost Part 1, Ordered Target Encoding, we're going to use the training data one row at a time to build and calculate the output values from trees. This is part of CatBoot's determined effort to avoid leakage like there is no tomorrow. We'll also learn how CatBoost makes predictions once the trees made.

NOTE: This StatQuest is based on the original CatBoost manuscript... https://arxiv.org/abs/1706.09516
...and an example provided in the CatBoost documentation...
https://catboost.ai/en/docs/concepts/algorithm-main-stages_cat-to-numberic

English
This video has been dubbed using an artificial voice via https://aloud.area120.google.com to increase accessibility. You can change the audio track language in the Settings menu.

Spanish
Este video ha sido doblado al español con voz artificial con https://aloud.area120.google.com para aumentar la accesibilidad. Puede cambiar el idioma de la pista de audio en el menú Configuración.

Portuguese
Este vídeo foi dublado para o português usando uma voz artificial via https://aloud.area120.google.com para melhorar sua acessibilidade. Você pode alterar o idioma do áudio no menu Configurações.


If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
1:10 Building the first tree
6:05 Quantifying the effectiveness of the first threshold
6:56 Testing a second threshold
9:05 Building the second tree
10:21 The main idea of how CatBoost works
12:15 Making predictions
13:02 Symmetric Decision Trees
14:56 Summary of the main ideas

Corrections:
2:05 Red should have gone into bin 0 instead of bin 1.
7:23 I should have said that the cosine similarity was 0.71.

#StatQuest #CatBoost #DubbedWithAloud","['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2023-03-06 05:00:01+00:00,11591.0,242.0,,67.0,PT16M16S,hd,true,Monday,976,5
KXOTSkPL2X4,StatQuest with Josh Starmer,CatBoost Part 1: Ordered Target Encoding,"One of the defining features of CatBoost is its concerted effort to avoid data leakage at all costs. In this video, we'll see how it eliminates a potential threat in Target Encoding by ordering the data and encoding it sequentially. This ordered approach is central to everything CatBoost does and we'll see it again in Part 2 when we talk about how it builds trees.

NOTE: This StatQuest is based on the original CatBoost manuscript... https://arxiv.org/abs/1706.09516
...and an example provided in the CatBoost documentation...
https://catboost.ai/en/docs/concepts/algorithm-main-stages_cat-to-numberic

English
This video has been dubbed using an artificial voice via https://aloud.area120.google.com to increase accessibility. You can change the audio track language in the Settings menu.

Spanish
Este video ha sido doblado al español con voz artificial con https://aloud.area120.google.com para aumentar la accesibilidad. Puede cambiar el idioma de la pista de audio en el menú Configuración.

Portuguese
Este vídeo foi dublado para o português usando uma voz artificial via https://aloud.area120.google.com para melhorar sua acessibilidade. Você pode alterar o idioma do áudio no menu Configurações.


If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
1:56 A slight problem with k-fold target encoding
3:42 Ordered Target Encoding

Corrections:
4:09 It is also worth noting that if there were more than 2 target values, for example, if Loves Troll 2 could be 0, 1 and 2, then, when calculating the OptionCount for a sample with Loves Troll 2 = 1, we would include rows that had Loves Troll 2 = 1 and 2.

#StatQuest #CatBoost #dubbedwithaloud","['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2023-02-27 05:00:07+00:00,19286.0,410.0,,85.0,PT8M32S,hd,true,Monday,512,5
tc4LGTVRXV8,StatQuest with Josh Starmer,"The AI Buzz, Episode #4: ChatGPT + Bing and How to start an AI company in 3 easy steps.","In this episode, Luca and I talk about ChatGPT + Bing, Google vs Microsoft, Artificially learning high order logic,  and how to start an AI company in 3 easy steps. Also, if you want to learn more, check out some of our sources here: https://lightningai.notion.site/Readlog-21-Feb-2023-eb0f44e895ce4c81b5777e6360f1324e

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest #ChatGPT #AIBuzz","['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2023-02-21 16:00:07+00:00,6513.0,155.0,,23.0,PT35M26S,hd,false,Tuesday,2126,5
589nCGeWG1w,StatQuest with Josh Starmer,"One-Hot, Label, Target and K-Fold Target Encoding, Clearly Explained!!!","In theory, discrete variables, or features, are easy to use with machine learning algorithms. However, in practice, it's not always so easy and we often have to transform discrete values, like favorite colors, into numbers. There are lots of ways to do this, and this video walks you through 3 of the most popular methods.

English
This video has been dubbed using an artificial voice via https://aloud.area120.google.com to increase accessibility. You can change the audio track language in the Settings menu.

Spanish
Este video ha sido doblado al español con voz artificial con https://aloud.area120.google.com para aumentar la accesibilidad. Puede cambiar el idioma de la pista de audio en el menú Configuración.

Portuguese
Este vídeo foi dublado para o português usando uma voz artificial via https://aloud.area120.google.com para melhorar sua acessibilidade. Você pode alterar o idioma do áudio no menu Configurações.


If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
1:24 One-Hot Encoding
3:25 Label Encoding
4:39 Target Encoding
6:27 Target Encoding with a Weighted Mean, or Bayesian Target Encoding
9:56 K-Fold Target Encoding

#StatQuest #DubbedWithAloud","['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2023-02-13 05:00:03+00:00,28019.0,1050.0,,124.0,PT15M23S,hd,true,Monday,923,5
5GqtRXY-80k,StatQuest with Josh Starmer,"The AI Buzz, Episode #3: Constitutional AI, Emergent Abilities and Foundation Models","The AI Buzz is a conversation about the latest trends in AI between me and Luca Antiga, the Chief Technology Officer at Lightning AI. In this episode, we talk about Constitutional AI, the ability of a model to train itself not to say bad words, Emergent Abilities, Foundation Models and Siri vs Foundation Models.

The AI Buzz with Luca and Josh is also a podcast! Check it out on your favorite platform, including Spotify: https://open.spotify.com/show/06580WpFqTt27tIbzBS8VQ?si=d5c72b581bb84fb0

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest","['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2023-02-07 16:00:10+00:00,4631.0,101.0,,9.0,PT33M43S,hd,false,Tuesday,2023,5
eJIp_mgVLwE,StatQuest with Josh Starmer,"Mutual Information, Clearly Explained!!!","Mutual Information is metric that quantifies how similar or different two variables are. This is a lot like R-squared, but R-squared only works for continuous variables. What's cool about Mutual Information is that it works for both continuous and discrete variables. So, in this video, we walk you through how to calculate Mutual Information step-by-step. BAM!

English
This video has been dubbed using an artificial voice via https://aloud.area120.google.com to increase accessibility. You can change the audio track language in the Settings menu.

Spanish
Este video ha sido doblado al español con voz artificial con https://aloud.area120.google.com para aumentar la accesibilidad. Puede cambiar el idioma de la pista de audio en el menú Configuración.

Portuguese
Este vídeo foi dublado para o português usando uma voz artificial via https://aloud.area120.google.com para melhorar sua acessibilidade. Você pode alterar o idioma do áudio no menu Configurações.

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
2:39 Joint and Marginal Probabilities
6:19 Calculating the Mutual Information for Discrete Variables
13:00 Calculating the Mutual Information for Continuous Variables
14:10 Understanding Mutual Information as a way to relate the Entropy of two variables.

#StatQuest #MutualInformation #DubbedWithAloud","['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2023-02-06 05:00:15+00:00,50936.0,1465.0,,105.0,PT16M14S,hd,false,Monday,974,5
e9U0QAFbfLI,StatQuest with Josh Starmer,"Cosine Similarity, Clearly Explained!!!","The Cosine Similarity is a useful metric for determining, among other things, how similar or different two text phrases are. I'll be honest, the first time I saw the equation for The Cosine Similarity, I was scared. However, it turns out to be really quite simple, and this StatQuest walks you through it, one-step-at-a-time. BAM!!!

English
This video has been dubbed using an artificial voice via https://aloud.area120.google.com to increase accessibility. You can change the audio track language in the Settings menu.

Spanish
Este video ha sido doblado al español con voz artificial con https://aloud.area120.google.com para aumentar la accesibilidad. Puede cambiar el idioma de la pista de audio en el menú Configuración.

Portuguese
Este vídeo foi dublado para o português usando uma voz artificial via https://aloud.area120.google.com para melhorar sua acessibilidade. Você pode alterar o idioma do áudio no menu Configurações.


If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
1:46 Visualizing the Cosine Similarity for two phrases
6:19 The equation for the Cosine Similarity

#StatQuest #DubbedWithAloud","['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2023-01-30 05:00:13+00:00,46586.0,1981.0,,164.0,PT10M14S,hd,true,Monday,614,5
RHGiXPuo_pI,StatQuest with Josh Starmer,Long Short-Term Memory with PyTorch + Lightning,"In this StatQuest we'll learn how to code an LSTM unit from scratch and then train it. Then we'll do the same thing with the PyTorch function nn.LSMT(). Along the way we'll learn two cool tricks that Lightning gives us that make our lives easier: 1) How to add more training epochs without starting over and 2) How to easily visualize the training results to determine if you need to do more training or are done.

English
This video has been dubbed using an artificial voice via https://aloud.area120.google.com to increase accessibility. You can change the audio track language in the Settings menu.

Spanish
Este video ha sido doblado al español con voz artificial con https://aloud.area120.google.com para aumentar la accesibilidad. Puede cambiar el idioma de la pista de audio en el menú Configuración.

Portuguese
Este vídeo foi dublado para o português usando uma voz artificial via https://aloud.area120.google.com para melhorar sua acessibilidade. Você pode alterar o idioma do áudio no menu Configurações.


If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
4:25 Importing the modules
5:39 An outline of an LSTM class
6:56 init(): Creating and initializing the tensors
9:09 lstm_unit(): Doing the LSTM math
12:25 forward(): Make a forward pass through an unrolled LSTM
13:42 configure_optimizers(): Configure the...optimizers.
14:00 training_step(): Calculate the loss and log progress
16:40 Using and training our homemade LSTM
20:43 Evaluating training with TensorBoard
23:22 Adding more epochs to training
26:18 Using and training PyTorch's nn.lstm()

#StatQuest","['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2023-01-24 21:21:53+00:00,39361.0,893.0,,141.0,PT33M24S,hd,true,Tuesday,2004,5
1xBB8iAXxds,StatQuest with Josh Starmer,"The AI Buzz, Episode #2: Big data, Reinforcement Learning and Aligning Models","The AI Buzz is a conversation about the latest trends in AI between me and Luca Antiga, the Chief Technology Officer at Lightning AI. We talk about what's new and why it has the potential to change everything. And, because it's StatQuest, we'll go the extra mile to make sure everything is clearly explained!!!

The AI Buzz with Luca and Josh is also a podcast! Check it out on your favorite platform, including Spotify: https://open.spotify.com/show/06580WpFqTt27tIbzBS8VQ?si=d5c72b581bb84fb0

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest","['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2023-01-24 16:00:08+00:00,5106.0,133.0,,26.0,PT36M52S,hd,false,Tuesday,2212,5
k3b9Mvtt6lU,StatQuest with Josh Starmer,"The AI Buzz, Episode #1: ChatGPT, Transformers and Attention","The AI Buzz is a conversation about the latest trends in AI, plus Q&A, between me and Luca Antiga, the Chief Technology Officer at Lightning AI. We talk about what's new and why it has the potential to change everything. And, because it's StatQuest, we'll go the extra mile to make sure everything is clearly explained!!!

The AI Buzz with Luca and Josh is also a podcast! Check it out on your favorite platform, including Spotify: https://open.spotify.com/show/06580WpFqTt27tIbzBS8VQ?si=d5c72b581bb84fb0

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest","['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",2023-01-11 00:26:52+00:00,20380.0,470.0,,55.0,PT38M21S,hd,false,Wednesday,2301,5
